Detailed Statistics Arrivals  
Destination Airport: New York, NY: John F. Kennedy International (JFK)
Airline: US Airways Inc. (US)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time
"US","06/15/2015","0632","N548UW","PHX","05:30","05:13"
"US","06/15/2015","1737","N182UW","PHX","17:06","17:08"
"US","06/15/2015","1830","N123UW","CLT","11:09","11:20"
"US","06/15/2015","1898","N552UW","CLT","00:05","00:23"
"US","06/15/2015","2017","N105UW","CLT","16:16","16:21"
"US","06/15/2015","2042","N179UW","CLT","09:24","10:22"
"US","06/16/2015","0608","N579UW","CLT","15:19","15:06"
"US","06/16/2015","0622","N171US","PHX","23:26","00:56"
"US","06/16/2015","0632","N173US","PHX","05:30","05:23"
"US","06/16/2015","1737","N196UW","PHX","17:06","17:06"
"US","06/16/2015","1830","N122US","CLT","11:09","10:53"
"US","06/16/2015","1898","N507AY","CLT","00:05","00:11"
"US","06/16/2015","2017","N127UW","CLT","16:16","16:54"
"US","06/16/2015","2042","N546UW","CLT","09:24","09:06"
"US","06/17/2015","0608","N566UW","CLT","15:19","15:51"
"US","06/17/2015","0622","N927UW","PHX","23:26","23:20"
"US","06/17/2015","0632","N571UW","PHX","05:30","05:39"
"US","06/17/2015","1737","N161UW","PHX","17:06","17:04"
"US","06/17/2015","1830","N122US","CLT","11:09","10:55"
"US","06/17/2015","1898","N922US","CLT","00:05","00:43"
"US","06/17/2015","2017","N121UW","CLT","16:16","16:41"
"US","06/17/2015","2042","N188US","CLT","09:24","09:08"
"US","06/18/2015","0608","N913US","CLT","15:19","15:02"
"US","06/18/2015","0622","N534UW","PHX","23:26","23:29"
"US","06/18/2015","0632","N927UW","PHX","05:30","05:50"
"US","06/18/2015","1737","N172US","PHX","17:06","17:01"
"US","06/18/2015","1830","N107US","CLT","11:09","10:51"
"US","06/18/2015","1898","N545UW","CLT","00:05","02:54"
"US","06/18/2015","2017","N125UW","CLT","16:16","16:12"
"US","06/18/2015","2042","N170US","CLT","09:24","09:03"
"US","06/19/2015","0608","N174US","CLT","15:19","15:05"
"US","06/19/2015","0622","N912UY","PHX","23:26","23:03"
"US","06/19/2015","0632","N534UW","PHX","05:30","05:13"
"US","06/19/2015","1737","N572UW","PHX","17:06","17:29"
"US","06/19/2015","1830","N123UW","CLT","11:09","10:59"
"US","06/19/2015","1898","N177US","CLT","00:05","00:24"
"US","06/19/2015","2017","N128UW","CLT","16:16","15:56"
"US","06/19/2015","2042","N586UW","CLT","09:24","09:15"
"US","06/20/2015","0608","N921US","CLT","15:19","19:28"
"US","06/20/2015","0622","N196UW","PHX","23:26","00:40"
"US","06/20/2015","0632","N187US","PHX","05:30","05:47"
"US","06/20/2015","1830","N803AW","CLT","11:14","10:55"
"US","06/20/2015","1860","N162UW","PHX","17:06","17:39"
"US","06/20/2015","1898","N195UW","CLT","00:05","00:45"
"US","06/20/2015","2017","N755US","CLT","16:08","20:12"
"US","06/20/2015","2042","N835AW","CLT","09:24","09:13"
"US","06/21/2015","0608","N916US","CLT","15:19","16:17"
"US","06/21/2015","0622","N170US","PHX","23:26","23:16"
"US","06/21/2015","0632","N578UW","PHX","05:30","05:16"
"US","06/21/2015","1737","N176UW","PHX","17:06","17:08"
"US","06/21/2015","1830","N725UW","CLT","11:14","10:52"
"US","06/21/2015","1898","N541UW","CLT","00:05","00:53"
"US","06/21/2015","2017","N755US","CLT","16:16","15:56"
"US","06/22/2015","0608","N566UW","CLT","15:19","15:03"
"US","06/22/2015","0622","N157UW","PHX","23:26","23:14"
"US","06/22/2015","0632","N579UW","PHX","05:30","05:22"
"US","06/22/2015","1737","N537UW","PHX","17:06","17:19"
"US","06/22/2015","1830","N117UW","CLT","11:09","11:02"
"US","06/22/2015","1898","N585UW","CLT","00:05","00:26"
"US","06/22/2015","2017","N126UW","CLT","16:16","16:00"
"US","06/22/2015","2042","N566UW","CLT","09:24","09:01"
"US","06/23/2015","0608","N191UW","CLT","15:19","15:53"
"US","06/23/2015","0622","N926UW","PHX","23:26","23:03"
"US","06/23/2015","0632","N152UW","PHX","05:30","05:03"
"US","06/23/2015","1737","N971UY","PHX","17:06","19:56"
"US","06/23/2015","1830","N105UW","CLT","11:09","10:47"
"US","06/23/2015","1898","N194UW","CLT","00:05","02:53"
"US","06/23/2015","2017","","CLT","16:16","00:00"
"US","06/23/2015","2042","N191UW","CLT","09:24","09:07"
"US","06/24/2015","0608","N927UW","CLT","15:19","15:09"
"US","06/24/2015","0622","N189UW","PHX","23:26","23:28"
"US","06/24/2015","0632","N150UW","PHX","05:30","05:39"
"US","06/24/2015","1737","N572UW","PHX","17:06","17:05"
"US","06/24/2015","1830","N126UW","CLT","11:09","11:17"
"US","06/24/2015","1898","N921US","CLT","00:05","01:07"
"US","06/24/2015","2017","N601AW","CLT","16:16","16:05"
"US","06/24/2015","2042","N564UW","CLT","09:24","09:07"
"US","06/25/2015","0608","N569UW","CLT","15:19","14:54"
"US","06/25/2015","0622","N153UW","PHX","23:26","00:20"
"US","06/25/2015","0632","N197UW","PHX","05:30","06:25"
"US","06/25/2015","1737","N523UW","PHX","17:06","17:30"
"US","06/25/2015","1830","N127UW","CLT","11:09","11:11"
"US","06/25/2015","1898","N573UW","CLT","00:05","00:26"
"US","06/25/2015","2017","N117UW","CLT","16:16","16:01"
"US","06/25/2015","2042","N188US","CLT","09:24","09:10"
"US","06/26/2015","0608","N572UW","CLT","15:19","15:01"
"US","06/26/2015","0622","N509AY","PHX","23:26","01:09"
"US","06/26/2015","0632","N561UW","PHX","05:30","05:22"
"US","06/26/2015","1737","N919US","PHX","17:06","17:08"
"US","06/26/2015","1830","N105UW","CLT","11:09","11:31"
"US","06/26/2015","1898","N565UW","CLT","00:05","02:20"
"US","06/26/2015","2017","N108UW","CLT","16:16","16:00"
"US","06/26/2015","2042","N571UW","CLT","09:24","09:05"
"US","06/27/2015","0608","N923US","CLT","15:19","15:08"
"US","06/27/2015","0622","N578UW","PHX","23:26","23:29"
"US","06/27/2015","0632","N570UW","PHX","05:30","05:17"
"US","06/27/2015","1830","N840AW","CLT","11:14","10:48"
"US","06/27/2015","1860","N182UW","PHX","17:06","17:12"
"US","06/27/2015","1898","N539UW","CLT","00:05","00:14"
"US","06/27/2015","2017","N834AW","CLT","16:08","15:50"
"US","06/27/2015","2042","N762US","CLT","09:24","09:03"
"US","06/28/2015","0608","N575UW","CLT","15:19","14:54"
"US","06/28/2015","0622","N541UW","PHX","23:26","23:53"
"US","06/28/2015","0632","N543UW","PHX","05:30","05:20"
"US","06/28/2015","1737","N176UW","PHX","17:06","17:41"
"US","06/28/2015","1830","N740UW","CLT","11:14","10:49"
"US","06/28/2015","1898","N197UW","CLT","00:05","01:26"
"US","06/28/2015","2017","N834AW","CLT","16:16","17:00"
"US","06/29/2015","0608","N510UW","CLT","15:19","14:54"
"US","06/29/2015","0622","N912UY","PHX","23:26","23:21"
"US","06/29/2015","0632","N545UW","PHX","05:30","05:23"
"US","06/29/2015","1737","N581UW","PHX","17:06","16:57"
"US","06/29/2015","1830","N123UW","CLT","11:09","10:47"
"US","06/29/2015","1898","N177US","CLT","00:05","00:02"
"US","06/29/2015","2017","N118US","CLT","16:16","15:46"
"US","06/29/2015","2042","N582UW","CLT","09:24","08:51"
"US","06/30/2015","0608","N563UW","CLT","15:19","15:01"
"US","06/30/2015","0622","N541UW","PHX","23:26","00:37"
"US","06/30/2015","0632","N536UW","PHX","05:30","05:36"
"US","06/30/2015","1737","N561UW","PHX","17:06","18:05"
"US","06/30/2015","1830","N119US","CLT","11:09","10:55"
"US","06/30/2015","1898","N561UW","CLT","00:05","01:01"
"US","06/30/2015","2017","N112US","CLT","16:16","16:29"
"US","06/30/2015","2042","N583UW","CLT","09:24","08:59"

 SOURCE: Bureau of Transportation Statistics
